Customer ID,Name,Age,Gender,Signup Date,Last Purchase,Total Purchases,Total Spent ($),Country,Email,Device Type,Is Subscribed,Feedback Score
2744,Kristina Martin,60,Female,2022-10-25,2025-05-17,49,2658.65,Singapore,laneerica@pacheco-moore.com,Tablet,Yes,8.3
2745,Ashley Johnston,31,Female,2023-02-02,2023-03-30,46,4482.14,UAE,lambertjames@brandt-acosta.com,Mobile,Yes,3.7
2746,Tyler Hall,26,Male,2022-05-31,2025-01-27,2,4070.99,India,tbrown@hotmail.com,Mobile,No,7.1
2747,Wanda Pruitt,43,Male,2020-12-10,2021-01-14,36,982.78,USA,montgomerypamela@roberts-morris.com,Mobile,No,7.9
2748,Nathan Harrington,66,Female,2020-09-04,2022-10-17,39,4063.62,Singapore,brittany60@yahoo.com,Tablet,No,5.8
2749,Steven Wells,40,Male,2022-03-30,2023-09-16,45,3712.91,UAE,wchavez@hernandez.com,Tablet,No,8.1
2750,Roger Avila,29,Male,2021-06-20,2021-12-19,41,2698.2,USA,conleyeileen@hotmail.com,Mobile,Yes,7.2
2751,Angela Pearson,19,Female,2024-03-16,2024-04-27,20,1219.62,Australia,bbray@gmail.com,Tablet,Yes,10.0
2752,Laura Gray,70,Female,2023-11-11,2024-04-18,8,2328.06,UAE,dross@smith.org,Mobile,Yes,9.9
2753,Thomas Huffman,64,Male,2022-04-08,2023-12-16,2,3905.78,Brazil,valeriewright@murray.com,Mobile,No,6.8
2754,Alexa Johnson,60,Male,2022-09-08,2022-12-19,6,1548.81,Singapore,hansenjames@gmail.com,Desktop,Yes,7.3
2755,Daniel Johnson,21,Male,2023-10-13,2024-08-23,1,2903.92,Singapore,scarter@hotmail.com,Mobile,Yes,7.4
2756,Kristen Dean,61,Female,2023-05-08,2024-01-28,6,3063.05,India,urogers@pittman.com,Mobile,No,6.8
2757,Samuel Nguyen,21,Male,2022-11-19,2023-06-26,47,801.35,Germany,julia55@gmail.com,Mobile,Yes,7.8
2758,Randy Shannon,61,Female,2022-05-15,2022-06-21,27,2359.44,UK,april23@simpson-castro.com,Mobile,Yes,6.4
2759,Katherine Sanders,56,Male,2022-12-21,2023-10-16,8,607.91,Australia,amandajohnson@young.com,Mobile,Yes,5.8
2760,Steven Hill,29,Male,2022-05-31,2025-07-20,8,3106.66,USA,corey37@gmail.com,Desktop,Yes,8.4
2761,James Garcia,64,Female,2021-12-30,2023-06-19,43,3725.77,China,ccastillo@green.com,Desktop,Yes,8.4
2762,Brian Curry,30,Male,2021-09-22,2022-10-20,3,1503.38,Germany,scott81@collins.com,Desktop,No,6.3
2763,Joshua Wilson,39,Male,2021-11-19,2023-07-12,35,116.37,UK,nataliejones@lawson.com,Desktop,No,8.8
2764,Michael Nelson,67,Male,2022-01-26,2023-03-03,10,3833.58,Canada,pmason@hunter-scott.com,Mobile,Yes,6.6
2765,Mr. Derek Johnson IV,23,Female,2023-12-24,2025-06-01,2,3959.69,Australia,juan59@yahoo.com,Tablet,Yes,7.9
2766,Rachel Johnson,39,Male,2021-07-24,2021-08-03,37,3341.37,UK,burkerobert@hernandez.com,Mobile,No,8.7
2767,Jamie Matthews,42,Male,2024-06-09,2025-01-02,2,4207.96,Brazil,pearsonjessica@manning-pratt.biz,Mobile,No,7.4
2768,Crystal Richardson,40,Female,2023-12-04,2024-01-15,5,4061.8,USA,ysmith@hotmail.com,Mobile,No,8.2
2769,Allen Moran,26,Female,2023-01-08,2023-05-20,2,3893.0,Germany,antonio11@gmail.com,Desktop,Yes,6.7
2770,Michael Green,27,Female,2024-05-16,2024-05-30,13,2148.12,UAE,lisa48@lopez-mcgee.info,Tablet,No,7.2
2771,Amanda Vazquez,52,Female,2021-04-25,2025-06-16,25,1569.38,UK,nancy14@gmail.com,Mobile,Yes,7.2
2772,Heather Mitchell,34,Male,2023-10-07,2024-08-02,48,3903.68,USA,kelly17@hotmail.com,Mobile,No,6.4
2773,Heather Graham,21,Female,2022-08-07,2024-01-21,8,1841.02,UK,coffeydaniel@small.com,Desktop,Yes,7.2
2774,Jillian Nelson,53,Female,2022-07-17,2025-01-02,18,348.53,Brazil,brenda35@hotmail.com,Tablet,Yes,5.2
2775,Jason Lewis,46,Male,2021-07-20,2025-01-18,28,2159.68,Brazil,uramirez@obrien.com,Mobile,No,6.8
2776,Jeremy Marshall,32,Male,2021-01-07,2022-01-31,9,4307.05,China,shane13@gmail.com,Tablet,Yes,7.1
2777,Shelly Osborne,39,Female,2024-07-30,2025-03-06,17,4766.93,UK,christopher42@hotmail.com,Tablet,Yes,7.1
2778,Mandy Preston,32,Female,2021-08-15,2022-12-14,3,1286.0,India,kristineaton@hotmail.com,Mobile,No,7.1
2779,Daniel Jackson,43,Female,2022-11-08,2024-11-10,37,4575.32,Singapore,kbarrett@hotmail.com,Desktop,No,7.4
2780,Daniel Hull,68,Female,2022-05-05,2023-09-22,40,371.17,Singapore,dana71@gmail.com,Tablet,No,8.2
2781,Justin Stephenson,41,Female,2023-09-06,2023-10-26,28,4225.35,Germany,leonardaimee@hotmail.com,Desktop,No,8.8
2782,Timothy Boyle,24,Male,2022-08-27,2025-02-08,17,2335.64,USA,zhangdavid@fitzpatrick-scott.biz,Mobile,Yes,6.5
2783,Angela Garcia,53,Male,2023-01-21,2025-03-15,50,636.62,China,changstephen@thompson-saunders.info,Mobile,Yes,5.7
2784,Nicholas Hammond,31,Male,2022-10-10,2025-02-05,48,3973.02,China,johncooke@hotmail.com,Mobile,Yes,5.9
2785,Mr. Michael Mata,46,Female,2022-09-08,2024-08-20,18,3829.05,India,harrisonann@chen.com,Desktop,Yes,6.8
2786,Timothy Moore,45,Male,2023-10-10,2025-02-25,35,114.99,India,karisullivan@bonilla.biz,Tablet,No,7.0
2787,Alejandro Weaver,46,Male,2022-02-11,2025-03-03,10,2984.1,India,marialucas@stevens-ortiz.biz,Desktop,Yes,6.3
2788,Mary Anderson,47,Male,2021-01-15,2021-01-18,13,2566.4,Australia,feliciamcgee@collier.org,Desktop,Yes,5.6
2789,Alisha Williams,33,Male,2021-08-17,2023-09-13,30,3577.48,UAE,tellison@walton-crosby.com,Mobile,Yes,6.8
2790,Jonathan Pittman,70,Female,2023-10-12,2025-04-12,24,4851.35,Canada,joshuanelson@chambers.biz,Desktop,No,7.8
2791,Eric Alexander MD,30,Female,2023-06-28,2023-11-11,12,615.32,Germany,brian74@hotmail.com,Mobile,Yes,8.4
2792,Robin Foster,54,Female,2022-06-17,2023-01-09,12,1777.22,China,rfoster@yahoo.com,Tablet,No,6.7
2793,Kyle Moore,46,Female,2021-01-06,2024-10-24,46,2175.95,Canada,wwoods@gmail.com,Desktop,Yes,6.9
2794,Renee Lee,31,Male,2021-12-31,2025-04-01,36,77.06,Germany,brucekim@sanders.com,Tablet,Yes,6.1
2795,Ryan Price,56,Female,2024-06-04,2024-12-19,11,4121.8,Singapore,stephaniewatson@yahoo.com,Desktop,No,7.5
2796,Adam Lozano,43,Female,2023-10-22,2023-11-16,10,440.72,Brazil,kimberly06@gmail.com,Mobile,Yes,6.2
2797,Jeffrey Cooper,26,Female,2023-05-02,2023-12-18,2,208.82,Canada,eross@yahoo.com,Desktop,No,8.4
2798,Grant Grant,45,Male,2022-08-19,2025-04-28,20,4827.15,Brazil,cortezmichael@ross.org,Mobile,Yes,4.8
2799,Cheyenne Vasquez,68,Male,2021-07-24,2022-06-26,4,2262.31,Singapore,edwardacevedo@hotmail.com,Tablet,No,7.0
2800,Raymond Townsend,25,Female,2021-07-24,2023-07-16,3,147.26,Canada,tylerthompson@potter-clark.com,Tablet,Yes,8.0
2801,Dave Ruiz,52,Male,2023-11-04,2025-05-26,46,2836.46,Canada,danielsbrandy@pena.com,Tablet,Yes,7.8
2802,Jeremy Adams,38,Male,2021-05-23,2022-05-20,43,4987.55,India,chenamanda@clark.com,Desktop,Yes,10.0
2803,Matthew Macdonald,20,Female,2023-03-30,2023-04-18,40,3063.8,USA,grobinson@hotmail.com,Tablet,No,8.0
2804,Michelle Sims,59,Female,2023-10-13,2025-03-29,26,3927.46,China,kherring@cruz.biz,Desktop,Yes,6.0
2805,Ryan Kelly,59,Male,2021-11-12,2024-12-16,13,2343.08,Singapore,richardsonelizabeth@moody.biz,Tablet,Yes,7.4
2806,Frank Reeves,70,Female,2023-04-04,2025-03-03,25,3034.79,Canada,xboyd@harris.net,Mobile,No,4.8
2807,Robert Johnson,42,Male,2023-02-23,2025-02-01,10,1120.6,Canada,ericamiller@yahoo.com,Mobile,No,7.4
2808,Christopher Wheeler,48,Female,2022-03-04,2025-05-23,16,1204.83,UK,lauren10@gmail.com,Desktop,No,6.3
2809,James Hamilton,29,Male,2024-06-15,2025-07-27,48,3459.98,China,powellstephen@yahoo.com,Tablet,No,8.9
2810,John Pitts PhD,55,Male,2023-01-13,2025-04-18,40,2258.04,USA,douglassilva@hotmail.com,Mobile,No,6.7
2811,Stephanie Smith,28,Female,2022-10-28,2024-03-31,43,740.85,Germany,dwayne76@hernandez.com,Desktop,Yes,7.3
2812,Jennifer Solomon,50,Female,2022-06-17,2023-09-18,35,4229.04,India,mperez@gilbert-stark.com,Mobile,No,6.5
2813,Justin Bailey,21,Male,2023-12-06,2025-07-05,43,3343.52,USA,xcox@hotmail.com,Tablet,No,10.0
2814,Christina Harrison,24,Male,2022-10-06,2024-11-06,16,1878.42,Brazil,brownjoanna@smith.info,Tablet,No,7.0
2815,Jamie Bennett,27,Male,2023-06-26,2025-01-23,6,4881.26,USA,jill73@bush.com,Tablet,No,10.0
2816,Jonathan Adams,60,Male,2021-06-28,2024-01-13,5,4854.02,Australia,acontreras@carpenter.org,Desktop,No,8.7
2817,Joshua Jordan,52,Male,2023-08-23,2025-03-09,11,3801.27,Singapore,vclark@gutierrez.info,Desktop,Yes,8.2
2818,Kristin Duncan,54,Female,2023-07-09,2023-12-09,33,1900.31,USA,christina41@yahoo.com,Tablet,Yes,8.1
2819,Rebecca Buchanan DDS,21,Male,2020-09-05,2022-05-12,17,2723.47,Australia,sellerskelly@hotmail.com,Desktop,No,8.1
2820,Holly Herring,48,Male,2021-01-13,2021-02-26,12,4218.49,Australia,karen34@yahoo.com,Tablet,Yes,4.6
2821,Kenneth Evans,37,Female,2024-06-20,2025-07-08,6,3834.82,India,ambertate@manning.com,Mobile,No,7.1
2822,Tony Johnson,61,Female,2021-12-28,2023-08-24,11,3019.51,Australia,samantha18@gmail.com,Tablet,Yes,8.8
2823,Robert Turner,47,Female,2022-06-29,2024-05-16,38,4719.19,Singapore,tiffanyhill@kelly-obrien.biz,Tablet,Yes,7.4
2824,Lisa Gordon,35,Male,2022-04-05,2022-12-06,38,1805.47,India,hernandezbrandon@hotmail.com,Desktop,Yes,5.4
2825,Sandra Price,68,Female,2022-04-02,2024-11-01,8,1805.32,USA,sarah43@king-sullivan.com,Desktop,Yes,7.4
2826,Brian Wilkins,29,Female,2023-07-01,2024-04-02,19,3387.25,China,carsonwilliam@gmail.com,Tablet,Yes,10.0
2827,Joshua Clark,39,Female,2024-04-09,2024-12-06,23,579.69,Singapore,patrick04@hotmail.com,Tablet,No,9.4
2828,Christy Powell,29,Female,2022-06-16,2023-08-19,41,273.58,Brazil,lnavarro@gmail.com,Desktop,No,7.4
2829,Sierra Simmons,57,Female,2021-05-16,2022-02-15,25,2756.65,Canada,bradley39@sullivan.biz,Tablet,No,8.9
2830,Michelle Miles,19,Female,2023-04-18,2023-06-25,29,2582.92,UK,david89@lewis.com,Mobile,No,7.0
2831,Jennifer Espinoza,18,Male,2022-04-15,2022-04-16,36,1723.19,Australia,zacharystewart@miranda.com,Mobile,Yes,4.9
2832,Rachel Olson,40,Male,2023-12-09,2025-01-14,41,2062.82,China,freynicole@lopez.com,Tablet,Yes,6.1
2833,Anna Weaver,18,Male,2024-06-15,2025-04-02,18,2696.38,China,padkins@harper.org,Tablet,Yes,9.8
2834,Audrey Gentry,57,Male,2023-03-29,2024-10-29,28,730.42,Canada,matthew91@hess.org,Desktop,No,7.1
2835,Jeffrey Shaw,27,Female,2023-12-17,2025-05-12,39,2899.96,Australia,webbamanda@hotmail.com,Mobile,Yes,7.1
2836,Travis Harper,23,Female,2021-06-12,2024-06-14,5,1111.54,India,andre19@miller-estes.com,Tablet,Yes,7.1
2837,Charles Farmer,40,Male,2021-10-08,2024-03-21,14,3587.94,India,suzannewilliams@yahoo.com,Mobile,Yes,10.0
2838,Anthony Braun,48,Female,2021-06-27,2023-07-09,1,1741.56,Germany,hcrawford@bailey.net,Mobile,No,9.9
2839,James Jones,38,Male,2024-06-26,2024-11-13,26,1695.63,USA,jennifersantos@gmail.com,Mobile,No,10.0
2840,Leslie Greer DVM,35,Female,2022-05-28,2023-10-03,32,765.99,India,jacksondavid@yahoo.com,Tablet,Yes,7.3
2841,Mason Weaver,45,Female,2024-05-27,2024-08-29,42,206.25,Germany,nancymendez@howe.com,Tablet,No,7.9
2842,Nichole Mack,35,Male,2023-01-19,2023-08-17,37,2111.13,India,ofrench@gibbs.com,Desktop,No,5.2
2843,Kristen Watts,65,Male,2023-07-25,2024-11-06,50,2603.15,Canada,keithjane@rodriguez.com,Tablet,Yes,9.7
2844,Heather Cooper,52,Male,2020-12-16,2021-07-06,26,2335.54,China,kirbylaura@stone.com,Mobile,Yes,5.7
2845,Teresa Wu,35,Male,2023-11-07,2023-11-17,29,1390.81,China,julie60@hotmail.com,Mobile,Yes,7.8
2846,Melissa Porter,38,Male,2021-01-05,2023-03-13,26,3151.62,Canada,joshuaelliott@ramirez-hutchinson.com,Tablet,No,5.9
2847,Alexandra Frazier,57,Male,2024-03-11,2024-11-24,45,4877.52,Australia,scarey@baker-ross.org,Tablet,No,6.6
2848,Melinda Little,37,Female,2024-06-20,2025-03-17,37,1596.13,India,mscott@miller-thomas.org,Desktop,No,6.2
2849,Donna Howard,55,Female,2024-07-14,2025-06-12,21,4027.72,USA,mwhite@hotmail.com,Mobile,Yes,6.6
2850,Kimberly Gibson,57,Male,2023-10-13,2024-08-11,47,3015.59,UK,james16@simpson-warren.biz,Mobile,No,6.7
2851,William Chambers,41,Male,2022-03-06,2024-05-19,45,4647.3,USA,taylorkimberly@hotmail.com,Desktop,Yes,6.7
2852,Lee Griffin,22,Female,2022-03-25,2022-08-03,6,2141.29,USA,xhughes@fernandez.com,Mobile,No,8.8
2853,Bethany Morton,31,Female,2022-04-13,2024-08-11,21,1280.34,UK,hsantos@yahoo.com,Mobile,No,5.8
2854,Christopher Jimenez,38,Female,2022-09-01,2025-07-29,39,326.27,Singapore,moorepenny@yahoo.com,Mobile,Yes,7.8
2855,Christine Love,19,Female,2021-03-17,2023-12-13,9,1528.63,Brazil,harry35@peterson.biz,Desktop,Yes,9.3
2856,April Morris,21,Female,2024-02-21,2025-04-01,25,4993.27,Canada,cjohns@gmail.com,Tablet,No,6.7
2857,Tyler Brown,45,Female,2023-11-13,2024-03-08,27,297.51,Australia,rebekah35@saunders.com,Desktop,Yes,6.4
2858,Jacqueline Gutierrez,18,Female,2021-12-24,2024-08-01,21,2146.77,UAE,elizabeth32@swanson.com,Desktop,No,7.2
2859,Bradley Thomas,39,Male,2024-04-25,2025-07-18,37,2280.58,Canada,pamela31@yahoo.com,Desktop,Yes,9.3
2860,Margaret Jones,30,Male,2024-03-31,2024-04-24,28,697.74,UAE,josephmeadows@gmail.com,Desktop,No,7.8
2861,Madison Liu,42,Male,2022-08-18,2025-02-22,41,962.41,Australia,brandon21@simmons.com,Desktop,No,6.7
2862,Daniel Dean,21,Male,2022-12-27,2025-03-09,26,3181.49,Brazil,delgadosusan@knight.biz,Tablet,No,8.2
2863,Joel Barton,32,Male,2023-10-16,2025-07-02,1,3489.22,Australia,erinward@yahoo.com,Mobile,Yes,5.8
2864,Douglas Raymond,25,Male,2022-01-20,2022-08-06,10,1505.86,Singapore,katrinaturner@hotmail.com,Desktop,No,8.5
2865,Briana Curry,62,Female,2022-09-06,2025-05-06,20,2036.12,UAE,lance22@morris.info,Tablet,Yes,8.1
2866,Meghan Todd,42,Male,2022-12-07,2023-01-15,7,441.37,Canada,mercerjohnathan@yahoo.com,Tablet,Yes,7.0
2867,Noah Lopez,23,Female,2022-08-02,2023-04-05,33,4085.66,Canada,scott76@herman-erickson.net,Tablet,No,6.2
2868,Joshua Simpson,21,Male,2021-12-11,2024-12-12,49,4526.96,China,sharpdavid@hotmail.com,Mobile,Yes,6.2
2869,Daniel Sutton,48,Female,2024-01-28,2024-07-13,31,3569.29,China,cassandra15@hotmail.com,Mobile,Yes,8.3
2870,Carl Douglas,23,Male,2020-09-22,2024-10-24,37,2997.85,UAE,scottstephanie@gmail.com,Desktop,Yes,9.3
2871,Robert Smith,69,Female,2022-03-25,2022-07-29,29,717.8,Australia,michael99@yahoo.com,Desktop,Yes,6.5
2872,Heather Murray,58,Female,2021-09-25,2022-08-09,5,779.01,India,larsoncheryl@davis-martinez.com,Mobile,Yes,8.2
2873,Robert Eaton,31,Female,2023-12-03,2025-02-25,15,3690.31,Singapore,cindywilkinson@yahoo.com,Desktop,Yes,4.4
2874,Alexander Williams,45,Female,2021-06-16,2024-10-28,45,2964.27,Australia,kellygreene@yahoo.com,Tablet,Yes,6.6
2875,Michael Haynes,47,Female,2024-01-16,2025-03-19,41,885.58,Canada,grossalexandra@gmail.com,Tablet,Yes,7.5
2876,Karen Powell,37,Male,2023-08-08,2025-07-30,8,3375.16,Germany,diazbrittany@lawson-robinson.biz,Tablet,No,6.1
2877,Colleen Anderson,34,Female,2024-06-02,2025-01-12,49,4900.74,Canada,jasonmartin@perez.com,Mobile,Yes,6.1
2878,Andrew Hobbs,61,Female,2020-08-21,2023-02-07,17,1562.24,UAE,ginahooper@hotmail.com,Desktop,No,6.5
2879,Nancy Leach,39,Male,2021-07-05,2024-11-24,13,4235.27,India,ecollins@hotmail.com,Mobile,Yes,7.9
2880,Dawn Stevens,30,Male,2021-07-09,2023-03-26,46,4924.39,Canada,wheath@yahoo.com,Tablet,No,7.2
2881,Aaron Rasmussen,61,Male,2022-03-09,2025-03-26,29,2220.02,Australia,melissadunn@wilson.net,Mobile,Yes,4.1
2882,Kevin Reilly,60,Female,2024-03-25,2025-04-20,42,3225.5,UK,timothytyler@yahoo.com,Desktop,Yes,4.3
2883,Dean Tyler,19,Male,2023-02-16,2024-01-01,36,2717.54,UK,escobarjennifer@schneider-murillo.biz,Mobile,No,6.6
2884,Mary Johnson,40,Male,2022-04-16,2023-12-29,42,2737.36,India,clayamy@gmail.com,Tablet,No,8.2
2885,Dale Valdez,33,Male,2021-09-15,2022-07-31,17,1678.31,Germany,beth81@gmail.com,Mobile,No,3.4
2886,Mary Jarvis,56,Male,2023-12-23,2024-11-23,21,3609.97,China,moorejose@gmail.com,Mobile,No,6.8
2887,James Young,57,Male,2022-12-13,2023-04-29,22,4246.46,Canada,parkerjennifer@gmail.com,Mobile,Yes,6.7
2888,Dawn Herring,62,Male,2020-12-25,2021-09-09,33,392.16,Australia,beth58@hotmail.com,Desktop,No,9.6
2889,Laura Scott,50,Female,2020-11-21,2022-12-27,33,4529.76,Australia,sandraclark@yahoo.com,Desktop,Yes,6.9
2890,Michael Rogers,35,Female,2022-09-10,2023-06-12,17,4588.11,UAE,hmurray@yahoo.com,Desktop,No,8.1
2891,Jacob Clark,45,Male,2023-12-07,2025-02-13,35,1090.82,China,clarkkimberly@gmail.com,Desktop,Yes,7.7
2892,Dr. Benjamin Reed,48,Male,2023-11-16,2025-01-20,29,3537.66,China,harold72@gonzalez.com,Mobile,Yes,4.3
2893,Katherine Sullivan,59,Female,2022-02-15,2022-03-29,16,3236.06,India,jonesjeffrey@cook.com,Mobile,No,8.7
2894,Clifford Gonzalez,50,Female,2021-08-25,2023-10-09,35,3689.94,Brazil,greenbrenda@miller.net,Tablet,No,7.8
2895,Anne Peck,55,Male,2023-11-20,2024-06-01,49,3468.47,USA,collinscourtney@hotmail.com,Desktop,No,8.3
2896,Tina Cooper,48,Male,2024-06-07,2025-06-15,31,568.04,Singapore,jameschristie@james.com,Tablet,Yes,10.0
2897,Lauren Foster,34,Female,2020-10-08,2022-04-24,15,230.32,India,twhite@craig.com,Tablet,No,4.4
2898,Jasmine Knight,63,Female,2021-04-02,2023-07-10,12,1375.61,Germany,wgarcia@hotmail.com,Tablet,Yes,10.0
2899,Thomas Wallace,55,Female,2021-05-30,2022-01-28,11,2631.24,Germany,hsmith@hotmail.com,Tablet,Yes,7.1
2900,Michael Davis,27,Male,2022-07-25,2025-06-09,42,3314.68,Singapore,colleenwhite@yahoo.com,Mobile,No,7.9
2901,Vincent Coleman,70,Male,2022-01-10,2023-10-03,37,1089.95,UK,johnsonkatelyn@yahoo.com,Tablet,Yes,7.4
2902,Kara David,63,Male,2022-09-17,2024-04-26,11,771.24,USA,maria36@yahoo.com,Mobile,Yes,6.9
2903,Jon Jackson,29,Male,2021-06-07,2022-01-26,12,4450.37,USA,qfranco@yahoo.com,Mobile,No,6.6
2904,Pamela Bell,47,Female,2022-04-03,2023-05-17,25,617.34,USA,yrios@yahoo.com,Tablet,No,8.0
2905,Sabrina Schultz,63,Female,2022-06-18,2022-10-17,8,105.46,India,meagan34@yahoo.com,Desktop,Yes,5.2
2906,Sharon Holland,41,Female,2023-08-18,2024-12-25,6,1479.38,Germany,andrew53@simpson-burke.com,Tablet,No,8.6
2907,Denise Decker,38,Male,2022-10-23,2025-05-29,42,4719.86,Brazil,natalie94@yahoo.com,Tablet,Yes,6.9
2908,Cynthia Ballard,68,Female,2022-01-24,2023-04-03,18,2134.64,China,xwarren@patel.net,Tablet,Yes,5.8
2909,Jamie Lopez,30,Female,2023-08-25,2024-12-08,20,2072.91,Brazil,richardjames@warren.com,Desktop,Yes,6.8
2910,Jimmy Brown,20,Male,2023-12-30,2024-07-30,13,3680.01,USA,aaron63@cochran.com,Desktop,No,9.4
2911,Emily Williams,29,Male,2023-09-20,2024-01-07,24,4095.98,Canada,zachary87@hotmail.com,Desktop,No,6.7
2912,Christine Macdonald,46,Male,2024-07-06,2025-05-08,22,146.75,USA,deborah46@yahoo.com,Desktop,No,8.0
2913,Danielle Rosales,60,Female,2021-02-28,2025-04-16,28,1379.93,India,vbaker@thomas.org,Mobile,No,6.4
2914,Robert Brown,41,Female,2020-12-15,2021-02-18,6,3559.35,Germany,egraham@rodriguez.biz,Desktop,Yes,8.6
2915,Joseph Vargas,69,Female,2022-07-17,2024-07-25,35,1653.46,Australia,aprilforbes@gmail.com,Tablet,No,8.5
2916,Dennis Lewis,67,Female,2021-12-12,2023-11-06,3,2637.82,USA,janice78@hotmail.com,Desktop,Yes,10.0
2917,Glenn Bautista,45,Female,2024-06-15,2025-03-09,36,1051.4,China,wjohnson@johnson-powell.net,Mobile,No,7.2
2918,Jeffrey Ruiz,52,Female,2022-08-17,2022-12-27,11,1972.65,Singapore,carolallen@ross.com,Mobile,Yes,8.5
2919,John King,52,Female,2023-02-15,2025-05-04,36,2799.33,Brazil,gravestammy@gmail.com,Mobile,No,7.6
2920,Dr. Jeremy Cook DDS,51,Female,2023-11-22,2023-12-01,40,409.61,USA,blakecourtney@yahoo.com,Desktop,No,9.4
2921,Heidi Tanner,29,Female,2024-01-23,2024-12-19,30,4227.27,Brazil,crawfordtammy@hotmail.com,Desktop,No,6.4
2922,Joshua Brewer,19,Male,2022-06-16,2024-09-17,9,160.27,India,lindaperez@hotmail.com,Mobile,No,8.6
2923,Heather Lewis,62,Female,2024-07-14,2025-06-15,30,4253.89,China,hannah04@yahoo.com,Tablet,Yes,7.2
2924,Karen Palmer,42,Male,2023-03-12,2023-03-27,20,4890.0,China,camachoangela@sanchez.com,Mobile,No,7.4
2925,Travis Patterson,26,Male,2023-09-30,2024-11-06,30,1837.97,China,stacy40@hotmail.com,Desktop,Yes,7.6
2926,Laura Stewart,47,Female,2023-09-27,2024-12-26,30,1489.4,India,gonzalezjacob@johnson.com,Tablet,Yes,7.9
2927,Samantha Moore,49,Female,2023-03-20,2023-06-12,25,3030.51,India,erik02@meza.com,Mobile,Yes,7.3
2928,Tyler Carson,35,Male,2021-04-13,2023-05-16,39,3578.21,Australia,agomez@gmail.com,Mobile,No,7.8
2929,Kyle Watkins,35,Male,2023-12-30,2024-09-29,11,747.52,Singapore,brockfelicia@gmail.com,Desktop,Yes,9.9
2930,Allison Thomas,46,Male,2023-04-02,2024-10-08,46,4414.13,Canada,hansensandra@johnson.com,Tablet,No,9.0
2931,Travis Taylor,35,Male,2020-09-29,2024-01-06,7,4125.37,UAE,turnernancy@johnson.com,Tablet,No,8.8
2932,Dwayne West,41,Female,2024-06-21,2025-07-26,3,1628.85,China,favila@hotmail.com,Mobile,Yes,6.8
2933,Daniel Shepherd,54,Male,2023-10-06,2024-01-30,9,4230.59,UAE,danielle53@hotmail.com,Desktop,Yes,6.2
2934,Jade Miller,63,Male,2021-03-31,2025-05-19,47,296.42,Australia,kathyberg@frederick-christian.org,Mobile,No,8.9
2935,Tyler Gordon,44,Female,2021-05-13,2025-01-24,4,2323.82,Germany,deborah68@hotmail.com,Mobile,No,8.8
2936,Angela Whitehead,48,Male,2023-02-05,2023-04-09,33,856.63,China,gilesdavid@luna-phelps.org,Tablet,No,9.7
2937,Eric Harmon,64,Female,2022-07-05,2024-02-27,1,339.13,Singapore,alexis48@campbell.com,Tablet,Yes,6.6
2938,Kayla Taylor,28,Female,2021-08-31,2022-11-21,46,2290.49,India,blake50@yahoo.com,Mobile,No,7.2
2939,Jennifer Conrad,22,Female,2022-01-20,2025-05-21,35,4624.77,UAE,michealcook@hotmail.com,Mobile,No,5.0
2940,Antonio Sherman,22,Male,2021-02-24,2022-06-12,23,4717.71,USA,tparsons@yahoo.com,Mobile,Yes,6.9
2941,Jodi Crawford,54,Female,2022-09-05,2023-10-31,1,3071.57,Singapore,mitchellsuarez@gmail.com,Mobile,Yes,9.0
2942,Jose Hernandez,38,Male,2021-10-22,2024-12-09,28,450.31,USA,ncarlson@smith.com,Tablet,No,6.8
2943,Stephanie Greene,32,Female,2021-10-15,2024-02-12,4,4113.04,UK,qmurray@hotmail.com,Mobile,Yes,8.5
2944,Ashley Simmons,20,Female,2021-06-02,2024-04-19,5,4057.83,Brazil,fhopkins@gmail.com,Desktop,Yes,7.2
2945,Jackson Walker,18,Female,2024-05-31,2024-06-23,17,4534.95,India,qjordan@navarro.com,Tablet,No,8.0
2946,Victoria Henry,53,Female,2023-06-21,2024-06-29,45,1500.53,UK,james14@yahoo.com,Tablet,No,5.8
2947,Melissa Harris,44,Male,2021-01-07,2025-03-29,27,1755.84,Brazil,morgansusan@peters-tyler.com,Desktop,No,7.6
2948,Victor Barron,48,Male,2022-02-15,2023-12-22,27,4189.85,India,colemanangela@lewis.info,Tablet,Yes,3.0
2949,Shannon Perry,48,Male,2022-09-29,2022-12-21,20,4064.14,India,turnerlinda@hotmail.com,Mobile,Yes,7.2
2950,Jonathan Malone,20,Female,2020-10-17,2023-04-17,22,274.75,UAE,wellsmitchell@becker-hansen.com,Tablet,No,5.1
2951,Nathan Bryant,32,Male,2021-07-25,2022-07-06,5,2367.95,Canada,xeaton@hotmail.com,Mobile,No,9.3
2952,Dana Jones,46,Female,2023-06-22,2024-05-13,34,3831.51,Germany,debbie01@richardson.com,Desktop,Yes,8.7
2953,Anna Wood,44,Male,2021-06-13,2022-03-09,26,4317.12,China,richardwilliams@erickson.com,Desktop,Yes,8.2
2954,Jessica Porter,65,Female,2020-10-05,2022-05-02,29,1009.09,China,amyfields@jackson.net,Mobile,No,9.8
2955,Christine Phillips,37,Male,2024-07-28,2025-01-18,36,1553.02,UK,bmejia@wright-macias.com,Desktop,Yes,6.1
2956,Kimberly Evans,42,Female,2023-07-22,2023-10-02,26,4579.27,China,jacob66@castillo-hernandez.biz,Mobile,No,10.0
